Smiles,Adduct,CCS
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccccc1F)N1CCCCC1,[M+H]+,193.05
CC(Cn1c(SCC(=O)c2[nH]ccc2)nnc1c1ccccc1F)C,[M+H]+,184.45
CC(Cn1c(nnc1c1ccccc1F)SC1CCCCCC1=O)C,[M+H]+,185.83
O=C(Nc1ccon1)CSc1nnc(n1CC(C)C)c1ccccc1F,[M+H]+,187.07
O=C(N1CCOCC1)CSc1nnc(n1CCc1ccccc1)c1ccccc1F,[M+H]+,196.51
CN(C(=O)CSc1nnc(n1CCc1ccccc1)c1ccccc1F)Cc1ccco1,[M+H]+,202.44
O=C(CSc1nnc(n1CCc1ccccc1)c1ccccc1F)NCC1CCCO1,[M+H]+,206.75
O=C(NC(c1ccco1)C)CSc1nnc(n1CCc1ccccc1)c1ccccc1F,[M+H]+,206.43
O=C(C(c1ccccc1)Sc1nnc(n1C)c1ccccc1F)N1CCOCC1,[M+H]+,192.35
O=C(c1ccc2c(c1)cccc2)CSc1nnc(n1C)c1ccccc1F,[M+H]+,193.42
O=C(N1CCN(CC1)c1ccccn1)CSc1nnc(n1C)c1ccccc1F,[M+H]+,190.46
O=C(C(c1ccccc1)Sc1nnc(n1C)c1ccccc1F)N1CCCC1,[M+H]+,188.69
O=C(NC(C(=O)C)Cc1ccccc1)CSc1nnc(n1C)c1ccccc1F,[M+H]+,197.85
O=C(Nc1noc(c1)C)CSc1nnc(n1C)c1ccccc1F,[M+H]+,180.91
O=C(CSc1nnc(n1C)c1ccccc1F)NCc1ccco1,[M+H]+,184.19
O=C(Nc1cccnc1)CSc1nnc(n1C)c1ccccc1F,[M+H]+,185.0
O=C(NC(c1ccccn1)C)CSc1nnc(n1C)c1ccccc1F,[M+H]+,186.76
CC1CCCN(C1)C(=O)CSc1nnc(n1c1ccccc1)c1ccccc1F,[M+H]+,200.55
CC1CC(C)CN(C1)C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,194.21
Clc1cccc(c1)C(=O)C(Sc1nnc(o1)c1ccc2c(c1)OCO2)C,[M+H]+,191.85
O=C(N1CCC(=N1)c1ccccc1)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,202.44
O=C(N1CCC(CC1)Cc1ccccc1)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,212.94
CCc1cccc2c1[nH]cc2C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,203.17
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccc2c(c1)OCO2)N1CCOCC1,[M+H]+,200.44
COCCn1c(C)cc(c1C)C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,205.08
O=C(N1CCCC1c1ccc2c(c1)OCCO2)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,214.94
O=C(N1CCCC1c1cccs1)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,197.47
Oc1ccc(cc1)N1CCN(CC1)C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,204.22
O=C(N1CCN(CC1)C(=O)c1ccco1)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,197.05
O=C(N1CCN(CC1)c1ccccn1)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,198.4
O=C(N1CCN(CC1)C(=O)c1cccs1)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,199.77
COc1cc(cc(c1OC)OC)c1nnc(o1)C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,227.06
Cc1ccc(o1)C1=NN(C(C1)c1ccco1)C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,219.24
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccc2c(c1)OCO2)N1CCCCC1,[M+H]+,201.64
O=S(=O)(c1ccc(nc1)Sc1nnc(o1)c1ccc2c(c1)OCO2)N1CCCCC1,[M+H]+,209.21
O=S(=O)(c1ccc(nc1)Sc1nnc(o1)c1ccc2c(c1)OCO2)N1CCCC1,[M+H]+,207.43
O=C(C(Sc1nnc(o1)c1ccc2c(c1)OCO2)C)Nc1c(C)n(n(c1=O)c1ccccc1)C,[M+H]+,217.49
O=C(NC(c1ccc(cc1)c1ccccc1)C)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,209.31
O=C(Nc1cc(Cl)c(cc1Cl)Cl)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,205.41
O=C(NC(C(C)C)C)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,189.56
COc1ccc(c(c1)[N+](=O)[O-])NC(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,199.47
CCCN(C1=CCCC1)C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,196.89
CCN(C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2)CC,[M+H]+,179.54
O=C(CSc1nnc(o1)c1ccc2c(c1)OCO2)NCCC1=CCCCC1,[M+H]+,200.41
O=C(C(Sc1nnc(o1)c1ccc2c(c1)OCO2)C)NCCC1=CCCCC1,[M+H]+,204.69
O=C(NC(c1ccc(cc1)n1cncc1)C)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,202.23
Fc1ccc(cc1)CN(C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2)C1CCCCC1,[M+H]+,218.27
CNC(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2,[M+H]+,163.1
CCCN(C(=O)CSc1nnc(o1)c1ccc2c(c1)OCO2)Cc1nnc(o1)c1cccs1,[M+H]+,217.18
CCC1CCCCN1C(=O)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,212.18
O=C(N1CCN(CC1)S(=O)(=O)Cc1ccccc1)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,228.78
O=C(N1CCCC1)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,199.69
O=C(N1CCN(CC1)S(=O)(=O)c1ccccc1Cl)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,229.44
O=C(N1CCN(CC1)S(=O)(=O)c1ccccc1F)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,226.49
N#CCSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,175.34
O=C(Nc1c(C)nn(c1C)C)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,216.9
O=C(Nc1cccc2c1nsn2)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,219.78
O=C(CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2)NCC(F)(F)F,[M+H]+,195.94
COc1ccc(c(c1)OC)NC(=O)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,220.57
O=C(Nc1ccnn1C(C)C)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,213.29
O=C(NC1CCCCC1C)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,215.88
O=C(C(Sc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2)C)Nc1noc(c1)C,[M+H]+,210.01
C=CCNC(=O)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,193.04
CCNC(=O)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,190.76
CCN(c1ccccc1)C(=O)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,211.57
O=C(N(Cc1cscc1)C)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,211.91
O=C(N(Cc1sccc1C)C)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,215.32
O=C(N(c1ccccc1)C)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2,[M+H]+,208.41
COc1ccccc1c1nnc(o1)SC(C(=O)N1CCCCC1)c1ccccc1,[M+H]+,199.75
COc1ccccc1c1nnc(n1CCc1ccccc1)SC(C(=O)N(C)C)c1ccccc1,[M+H]+,209.87
COc1ccccc1c1nnc(n1c1ccccc1)SC(C(=O)N1CCCC1)c1ccccc1,[M+H]+,215.0
CC1CCCN(C1)C(=O)CSc1nnc(o1)c1ccoc1C,[M+H]+,178.76
O=C(N1CCC(=N1)c1ccccc1)CSc1nnc(o1)c1ccoc1C,[M+H]+,193.37
O=C(c1ccc2c(c1)CCCC2)CSc1nnc(o1)c1ccoc1C,[M+H]+,190.69
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccoc1C)c1ccccc1,[M+H]+,187.96
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccoc1C)N1CCCC1,[M+H]+,187.89
CC(C(=O)NC1CCCc2c1cccc2)Sc1nnc(o1)c1ccoc1C,[M+H]+,198.4
CCCC(NC(=O)CSc1nnc(o1)c1ccoc1C)C,[M+H]+,180.76
CC(C(=O)Nc1ccc(cc1)N1CCOCC1)Sc1nnc(o1)c1ccoc1C,[M+H]+,209.66
O=C(N1CCCC1)CSc1nnc(n1c1ccccc1)c1ccoc1C,[M+H]+,190.6
O=C(C(Sc1nnc(n1c1ccccc1)c1ccoc1C)C)N1CCCC1,[M+H]+,193.62
O=C(C(c1ccccc1)Sc1nnc(n1c1ccccc1)c1ccoc1C)N1CCCC1,[M+H]+,203.14
O=C(C(Sc1nnc(n1c1ccccc1)c1ccoc1C)C)NCC1CCCO1,[M+H]+,203.06
O=C(N1CCC(=N1)c1ccccc1)CSc1nnc(n1c1ccccc1)COc1ccccc1C,[M+H]+,224.27
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccccc1C)N1CCCC1,[M+H]+,191.62
CCNC(=O)CSc1nnc(o1)c1ccc(c(c1)OC)OC,[M+H]+,180.94
CC1CCCC(N1C(=O)CSc1nnc(o1)c1ccc(c(c1)C)C)C,[M+H]+,195.69
Cc1cc(C)cc(c1)c1nnc(o1)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,202.82
CC1CC(C)CN(C1)c1nnc(n1Cc1ccco1)SCC(=O)N,[M+H]+,181.39
CC1CC(C)CN(C1)c1nnc(n1Cc1ccco1)SC(C(=O)N(C1CCS(=O)(=O)C1)C)C,[M+H]+,207.51
O=C(N1CCN(CC1)C(=O)c1ccco1)CSc1nnc(o1)c1sc2c(c1Cl)cccc2,[M+H]+,204.85
O=C(N(C)C)CSc1nnc(o1)c1sc2c(c1Cl)cccc2,[M+H]+,179.71
Clc1cccc(c1)c1nnc(n1c1ccccc1C(F)(F)F)SCC(=O)N1CCOCC1,[M+H]+,205.83
O=C(CSc1nnc(n1c1ccccc1C(F)(F)F)c1cccc(c1)Cl)NCc1ccco1,[M+H]+,208.57
C=CCNC(=O)CSc1nnc(n1c1ccc(cc1)C)c1cccc(c1)OC,[M+H]+,196.3
Cc1cccc(c1)c1nnc(o1)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,195.49
CCN(C(=O)CSc1nnc([nH]1)c1ccc(cc1)Br)CC,[M+H]+,187.81
CNC(=O)CN(c1ncnc2c1c(cs2)c1ccc(cc1)Br)C,[M+H]+,182.05
OCCNc1ncnc2c1c(cs2)c1ccc(cc1)Br,[M+H]+,169.13
Clc1ccc(cc1)OCc1nnc(n1Cc1ccco1)SCC(=O)N(C(c1ccccc1)C)C,[M+H]+,221.65
Clc1ccc(cc1)OCc1nnc(n1C)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,204.64
Clc1ccc(cc1)c1nnc(o1)CN1CCc2c(C1)cccc2,[M+H]+,184.53
Clc1ccc(cc1)c1nnc(o1)SCC(=O)N1CCCC1c1ccc2c(c1)OCCO2,[M+H]+,212.13
Clc1ccc(cc1)c1nnc(o1)SCC(=O)N1CCCC1c1ccc2c(c1)OCCCO2,[M+H]+,217.04
N#CC(C1CC1)(NC(=O)CSc1nnc(o1)c1ccc(cc1)Cl)C,[M+H]+,190.64
Clc1ccc(cc1)c1nnc(o1)SCC(=O)N(C(c1ccccc1)c1ccccc1)C,[M+H]+,212.97
COCCn1c(SCC(=O)c2ccc(cc2)F)nnc1c1ccc(cc1)Cl,[M+H]+,192.49
COCCn1c(SCC#N)nnc1c1ccc(cc1)Cl,[M+H]+,169.93
CC1OC(C)CN(C1)C(=O)CSc1nnc(n1c1cccc(c1)C)c1ccc(cc1)Cl,[M+H]+,218.51
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)c1cc(n(c1C)C)C,[M+H]+,209.65
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)N1CCN(CC1)c1ccccc1,[M+H]+,217.91
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)N1CCCCC1,[M+H]+,201.1
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)N1CCCC1,[M+H]+,199.91
O=C(NCC(F)(F)F)CSc1nnc(n1Cc1ccco1)c1ccc(cc1)Cl,[M+H]+,196.62
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SC(C(=O)NCc1ccco1)C,[M+H]+,209.09
O=C(CSc1nnc(n1Cc1ccco1)c1ccc(cc1)Cl)NCc1ccc(cc1)F,[M+H]+,211.7
COc1ccc(cc1)CNC(=O)CSc1nnc(n1Cc1ccco1)c1ccc(cc1)Cl,[M+H]+,217.82
O=C(NC(c1ccco1)C)CSc1nnc(n1Cc1ccco1)c1ccc(cc1)Cl,[M+H]+,210.41
CCNC(=O)CSc1nnc(n1Cc1ccco1)c1ccc(cc1)Cl,[M+H]+,188.86
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)N(Cc1cccs1)C,[M+H]+,207.19
Clc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)N(Cc1ccsc1)C,[M+H]+,207.44
N#CC(Sc1nnc(n1CC1CCCO1)c1ccc(cc1)Cl)C,[M+H]+,180.68
C=CCn1c(SCC(=O)c2ccc[nH]2)nnc1c1ccc(cc1)Cl,[M+H]+,184.84
CCn1c(SCC(=O)c2ccc[nH]2)nnc1c1ccc(cc1)Cl,[M+H]+,183.0
C=CCN(C(=O)CSc1nnc(n1CC)c1ccc(cc1)Cl)CC=C,[M+H]+,194.02
COc1ccc(cc1)C(=O)C(Sc1nnc(n1C)c1ccc(cc1)Cl)C,[M+H]+,194.57
Clc1ccc(cc1)c1nnc(n1C)SC(C(=O)N1CCCCC1)c1ccccc1,[M+H]+,201.7
N#CC(Sc1nnc(n1C)c1ccc(cc1)Cl)C,[M+H]+,161.9
Clc1ccc(cc1)c1nnc(n1c1ccccc1)SC1CCCCC1=O,[M+H]+,190.11
CCCn1c(nnc1c1ccc(cc1)Cl)SC(C(=O)N)C,[M+H]+,174.98
Clc1ccc(cc1)c1csc2c1c(ncn2)Sc1nnc(o1)C1CC1,[M+H]+,188.75
CCOc1ccc(cc1)c1nnc(o1)SC(C(=O)N1CCCCC1)c1ccccc1,[M+H]+,208.0
CCOc1ccc(cc1)c1nnc(o1)SCC(=O)N(C)C,[M+H]+,174.74
COCCNC(=O)CSc1nnc(n1c1ccccc1F)c1ccc(cc1)OCC,[M+H]+,209.86
CCc1ccc(cc1)c1[nH]nc(n1)SCC(=O)c1ccc(cc1)O,[M+H]+,187.43
CCc1ccc(cc1)c1[nH]nc(n1)SC(C(=O)N1CCC(CC1)C)C,[M+H]+,194.2
CCCN(C(=O)CSc1nnc([nH]1)c1ccc(cc1)CC)Cc1nnc(o1)c1cccs1,[M+H]+,211.0
Fc1ccc(cc1)OCc1nnc(o1)SC(C(=O)N1CCCCC1)c1ccccc1,[M+H]+,198.88
C=CCn1c(nnc1COc1ccc(cc1)F)SC(C(=O)Nc1onc(c1)C)C,[M+H]+,203.24
Fc1ccc(cc1)c1onc(n1)COc1ccccc1C(=O)Nc1ccccc1,[M+H]+,191.06
Fc1ccc(cc1)c1nnc(o1)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,194.39
Fc1ccc(cc1)c1nnc(o1)SCC(=O)N1CCN(CC1)c1ccccn1,[M+H]+,188.88
Fc1ccc(cc1)c1nnc(o1)SC(C(=O)N1CCCC1)c1ccccc1,[M+H]+,189.84
Fc1ccc(cc1)c1nnc(o1)SCC(=O)N(Cc1ccncc1)Cc1cccnc1,[M+H]+,199.04
Fc1ccc(cc1)c1nnc(n1CC1CCCO1)SCC(=O)N1CCN(CC1)c1ncccn1,[M+H]+,221.22
CCCN(C(=O)CSc1nnc(n1C)c1ccc(cc1)F)Cc1nnc(o1)c1cccs1,[M+H]+,208.98
Fc1ccc(cc1)c1nnc(n1C)Sc1nccnc1,[M+H]+,163.77
O=C(CSc1nnc(n1c1ccccc1)c1ccc(cc1)F)NCC1CCCO1,[M+H]+,203.79
Fc1ccc(cc1)c1csc2c1c(ncn2)OCC(=O)N(C)C,[M+H]+,178.84
Fc1ccc(cc1)c1csc2c1c(ncn2)Sc1nnc(o1)CN1CCCC1,[M+H]+,204.75
O=C(NC1CCCCNC1=O)CSc1ncnc2c1c(cs2)c1ccc(cc1)F,[M+H]+,205.13
COc1ccc(cc1)c1nnc(o1)SC(C(=O)N1CCCCC1)c1ccccc1,[M+H]+,200.3
COc1ccc(cc1)c1nnc(o1)SC(C(=O)N1CCCC1)c1ccccc1,[M+H]+,195.32
COc1ccc(cc1)c1nnc(o1)SCC(=O)N(C)C,[M+H]+,167.71
COc1ccc(cc1)c1nnc(n1CCc1ccccc1)SCC(=O)N1CCCC1,[M+H]+,202.76
COc1ccc(cc1)c1nnc(n1CCc1ccccc1)SC(C(=O)N(C)C)c1ccccc1,[M+H]+,213.94
COc1ccc(cc1)c1nnc(n1c1ccc(cc1)C)SCC(=O)N1CCC(CC1)C,[M+H]+,211.3
COc1ccc(cc1)c1nnc(n1CC1CCCO1)SCC(=O)N1CCC(=N1)c1ccccc1,[M+H]+,224.23
COc1ccc(cc1)c1nnc(n1CC1CCCO1)SCC(=O)N1CCN(CC1)c1ccccn1,[M+H]+,210.78
COc1ccc(cc1)c1nnc(n1C)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,204.59
COc1ccc(cc1)c1nnc(n1c1ccccc1)SCC(=O)N1CCOCC1,[M+H]+,201.28
Cc1ccc(cc1)OCc1nnc(o1)SCC(=O)c1ccc(s1)C,[M+H]+,190.36
Cc1ccc(cc1)c1nnc(o1)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,197.02
O=C(N1CCN(CC1)c1ncccn1)CSc1nnc(o1)c1ccc(cc1)C,[M+H]+,194.55
NC(=O)CSc1nnc(o1)c1ccc(cc1)C,[M+H]+,156.87
O=C(C(Sc1[nH]nc(n1)c1ccc(cc1)C)C)NCc1cccs1,[M+H]+,188.4
CCCN(C(=O)CSc1nnc([nH]1)c1ccc(cc1)C)Cc1nnc(o1)c1cccs1,[M+H]+,207.09
NC(=O)C(Sc1ncnc2c1c(cs2)c1ccc(cc1)C)C,[M+H]+,178.28
N#CC(Sc1ncnc2c1c(cs2)c1ccc(cc1)C)C,[M+H]+,173.26
O=C1CCCCCC1Sc1nnc(n1C)c1ccc(cc1)C(C)(C)C,[M+H]+,197.89
O=C(N(C1CCS(=O)(=O)C1)C1CCCC1)CSc1nnc(n1C)c1ccc(cc1)C(C)(C)C,[M+H]+,226.81
O=C(N1CCCC1)CSc1nnc(o1)C12CC3CC(C2)CC(C1)C3,[M+H]+,190.05
O=C(c1c[nH]c2c1cccc2)CSc1ccc(cn1)S(=O)(=O)N1CCCCCC1,[M+H]+,193.27
O=C(N1CCN(CC1)c1ccccn1)CSc1ccc(cn1)S(=O)(=O)N1CCCCCC1,[M+H]+,209.46
N#CC1(CCCC1)NC(=O)CSc1ccc(cn1)S(=O)(=O)N1CCCCCC1,[M+H]+,208.51
O=C(N1CCCC1c1ccc2c(c1)OCCO2)CSc1nnc(s1)NCc1ccccc1,[M+H]+,219.21
CC(C(=O)Nc1ccccc1c1ccccc1)Sc1nnc(s1)NCc1ccccc1,[M+H]+,214.44
O=C(C(c1ccccc1)Sc1nnc(s1)NC1CC1)N1CCOCC1,[M+H]+,184.71
O=C(c1cc(n(c1C)CC(F)(F)F)C)CSc1nnc(s1)NC1CC1,[M+H]+,191.12
O=C(N1CCN(CC1)C(=O)C1COc2c(O1)cccc2)CSc1nnc(s1)NC1CC1,[M+H]+,191.92
O=C(N1CCN(CC1)c1ccccn1)CSc1nnc(s1)NC1CC1,[M+H]+,183.55
O=C(C(Sc1nnc(s1)NC1CC1)C)NC1CCCc2c1cccc2,[M+H]+,196.61
O=C(NC(c1ccccc1)c1ccccc1)CSc1nnc(s1)NC1CC1,[M+H]+,204.17
CCS(=O)(=O)c1ccc2c(c1)nc(o2)SC(C(=O)N1CCCC1)c1ccccc1,[M+H]+,202.54
COc1cc2CCN(C(c2cc1OC)c1cccs1)Cc1noc(c1)c1ccco1,[M+H]+,205.44
COc1cc2CCN(C(c2cc1OC)c1ccccc1)Cc1noc(c1)c1ccco1,[M+H]+,207.76
O=C(N1CCCC1)CSc1nnc(o1)c1ccco1,[M+H]+,162.14
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccco1)c1ccccc1,[M+H]+,187.86
O=C(N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cccc2)CSc1nnc(o1)c1ccco1,[M+H]+,211.35
COc1ccc(cc1)C1=NN(C(C1)c1ccco1)C(=O)CSc1nnc(o1)c1ccco1,[M+H]+,210.73
O=C(C(c1ccccc1)Sc1nnc(o1)c1ccco1)N1CCCC1,[M+H]+,181.85
COc1ccc(cc1)N(C(=O)CSc1nnc(o1)c1ccco1)Cc1cccs1,[M+H]+,199.84
CC(Cn1c(SCC(=O)Nc2ccccc2)nnc1c1ccco1)C,[M+H]+,186.9
CC(Cn1c(nnc1c1ccco1)SC(C(=O)N)C)C,[M+H]+,165.68
O=C(N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cccc2)CSc1nnc(n1C)c1ccco1,[M+H]+,212.16
O=C(C(c1ccccc1)Sc1nnc(n1C)c1ccco1)N1CCCCC1,[M+H]+,186.73
O=C(C(c1ccccc1)Sc1nnc(n1C)c1ccco1)N1CCCC1,[M+H]+,184.99
O=C(N(c1ccccc1)C)CSc1nnc(n1C)c1ccco1,[M+H]+,177.12
C=CCn1c(SCC(=O)NC(C(C)C)C)nc2c(c1=O)c(cs2)c1ccco1,[M+H]+,203.84
O=C(c1cccn1C)CSc1nnc(n1c1ccccc1)c1ccco1,[M+H]+,186.04
O=C(N1CCCC1c1cccs1)CSc1nnc(n1c1ccccc1)c1ccco1,[M+H]+,201.18
O=C(N1CCN(CC1)c1ncccn1)CSc1nnc(n1c1ccccc1)c1ccco1,[M+H]+,210.8
O=C(C(c1ccccc1)Sc1nnc(n1c1ccccc1)c1ccco1)N1CCCC1,[M+H]+,198.9
O=C1CCCCC1Sc1nnc(n1c1ccccc1)c1ccco1,[M+H]+,177.61
O=C(N(Cc1ccco1)C)CSc1nnc(n1c1ccccc1)c1ccco1,[M+H]+,191.85
O=C(C(Sc1nnc(n1c1ccccc1)c1ccco1)C)NCC1CCCO1,[M+H]+,196.98
CN(C(=O)C(c1ccccc1)Sc1nnc(n1c1ccccc1)c1ccco1)C,[M+H]+,194.92
CN(C(=O)CSc1nnc(n1c1ccccc1)c1ccco1)Cc1cccs1,[M+H]+,195.1
CN(C(=O)CSc1nnc(n1c1ccccc1)c1ccco1)Cc1ccsc1,[M+H]+,194.18
CN(c1ccccc1)C(=O)CSc1nnc(n1c1ccccc1)c1ccco1,[M+H]+,193.04
NC(=O)C(Sc1n[nH]c(=C2C=Nc3c2cccc3)n1c1ccccc1)C,[M+H]+,186.56
CSc1nnc(s1)SCC(=O)N1CCN(CC1)c1ncccn1,[M+H]+,182.22
O=C(c1ccc[nH]1)CSc1nnc(n1c1ccccc1)N1CCOCC1,[M+H]+,187.55
N#CCSc1nnc(n1c1ccccc1)N1CCOCC1,[M+H]+,168.36
OCCSc1nnc(n1c1ccccc1)N1CCOCC1,[M+H]+,168.58
O=C(C(c1ccccc1)Sc1nc2c(o1)ccc(c2)S(=O)(=O)N1CCOCC1)N1CCCC1,[M+H]+,220.17
O=S(=O)(c1ccc(nc1)Sc1nc2c(n1c1ccccc1)CCCC2)N1CCOCC1,[M+H]+,215.51
O=C(C(c1ccccc1)Sc1ccc(cn1)S(=O)(=O)N1CCOCC1)N1CCCC1,[M+H]+,204.81
O=C(NC(c1cccs1)c1ccccc1)CSc1ccc(cn1)S(=O)(=O)N1CCOCC1,[M+H]+,223.09
O=C(N1CCN(CC1)c1ccccn1)CSc1nnc(s1)Nc1ccccc1,[M+H]+,194.24
O=C(CSc1nc2c(o1)ccc(c2)S(=O)(=O)N1CCCCC1)NCC(F)(F)F,[M+H]+,198.5
O=C(c1cc(n(c1C)C)C)CSc1nnc([nH]1)c1ccncc1,[M+H]+,188.12
Cc1ccc(cc1)c1nc(SCC(=O)N2CCOCC2)nnc1c1ccc(cc1)C,[M+H]+,210.94
COCCCNC(=O)CN(c1nc(nc2c1c(C)c(s2)C)c1cccs1)C,[M+H]+,198.58
CNC(=O)CN(c1nc(nc2c1c(C)c(s2)C)c1cccs1)C,[M+H]+,179.39
C=CCn1c(SCC(=O)NC(C(C)C)C)nc2c(c1=O)c(C)c(s2)C,[M+H]+,195.68
Cc1cccc(c1)n1c(SCC(=O)N2CCOCC2)nnc1Cc1ccccc1,[M+H]+,202.95
Fc1ccc(cc1)n1c(nnc1Cc1ccccc1)SC(C(=O)N1CCOCC1)c1ccccc1,[M+H]+,216.58
Fc1ccc(cc1)n1c(SCC(=O)N(Cc2ccco2)C)nnc1Cc1ccccc1,[M+H]+,202.35
O=C(C(Sc1nnc(n1c1ccc(cc1)F)Cc1ccccc1)C)NCc1ccco1,[M+H]+,205.6
O=C(C(Sc1nnc(n1c1ccc(cc1)F)Cc1ccccc1)C)NCC1CCCO1,[M+H]+,208.48
O=C(NC(c1ccco1)C)CSc1nnc(n1c1ccc(cc1)F)Cc1ccccc1,[M+H]+,206.31
Fc1ccc(cc1)n1c(SCC(=O)N(Cc2cscc2)C)nnc1Cc1ccccc1,[M+H]+,204.6
Fc1ccc(cc1)n1c(SCC(=O)N(Cc2ccc(o2)C)C)nnc1Cc1ccccc1,[M+H]+,207.19
O=C1CCCCC1Sc1nnc(n1Cc1ccco1)Cc1ccccc1,[M+H]+,188.09
C=CCn1c(SCC(=O)N2CCCC2c2ccc3c(c2)OCCO3)nnc1C1CCCCC1,[M+H]+,203.12
C=CCn1c(nnc1C1CCCCC1)SC1CCCCC1=O,[M+H]+,177.91
CC(C(=O)N1CCc2c(C1)cccc2)Sc1nnc(n1Cc1ccco1)C1CC1,[M+H]+,187.93
COc1ccc2c(c1)CCCN2C(=O)CSc1nnc(n1Cc1ccco1)C1CC1,[M+H]+,206.43
O=C(CSc1nnc(n1Cc1ccco1)C1CC1)NCCc1ccccc1,[M+H]+,192.86
O=C(CSc1nnc(n1Cc1ccco1)C1CC1)NCC1(CCC1)c1ccccc1,[M+H]+,203.84
C=CCn1c(SCC(=O)N2CCc3c(C2c2cccs2)ccs3)nnc1C1CC1,[M+H]+,203.36
O=C(C(c1ccccc1)Sc1nnc(n1c1ccccc1C)C)N1CCOCC1,[M+H]+,194.61
N#CC(Sc1nnc(n1c1ccccc1C)C)C,[M+H]+,157.8
Cc1cccc(c1)n1c(nnc1C)SC(C(=O)N1CCCC1)c1ccccc1,[M+H]+,195.84
OCCSc1nnc(n1c1cccc(c1)C)C,[M+H]+,156.44
